date,client,transportation_mode,revenue_usd,cost_usd,profit_usd,margin_percent
2022-05-12 06:40:56,Premier Networks,ROAD,1201.31,1078.91,298.54,24.85
2022-05-07 07:11:12,Advanced Enterprises,ROAD,774.98,617.82,199.62,25.76
2022-05-01 05:04:25,Brilliant Capital,SEA,5303.53,3782.09,1167.8,22.02
2022-05-06 03:31:16,Premier Logistics,RAIL,1926.44,1934.4,221.98,11.52
2022-05-10 12:39:41,Advanced Management,SEA,13943.03,11449.01,2719.08,19.5
2022-05-07 06:05:36,Visionary Group,ROAD,980.76,888.7,105.94,10.8
2022-05-08 21:01:09,Dynamic Networks,ROAD,3136.67,2503.17,320.19,10.21
2022-05-19 18:48:28,Creative Trust,ROAD,1509.53,1479.61,181.69,12.04
2022-05-23 04:38:27,Creative Trust,ROAD,1616.86,1265.67,216.65,13.4
2022-05-15 16:35:31,Creative Trust,ROAD,1546.77,1482.24,179.83,11.63
2022-05-08 18:17:14,Bright Capital,ROAD,588.06,542.63,126.94,21.59
2022-05-16 14:28:21,Alfa Partners,RAIL,2005.06,1992.15,165.06,8.23
2022-05-13 03:49:38,Core Holdings,ROAD,2126.86,1818.8,13.04,0.61
2022-05-27 22:49:59,Core Holdings,ROAD,2047.72,2122.67,69.93,3.42
2022-05-08 18:12:47,United Associates,ROAD,2812.11,2712.58,123.34,4.39
2022-05-16 09:22:10,United Associates,ROAD,2643.42,3024.33,126.17,4.77
2022-05-26 18:27:06,Core Holdings,ROAD,2046.26,1938.33,63.39,3.1
2022-05-19 15:53:12,Creative Trust,ROAD,1763.76,1817.9,54.91,3.11
2022-05-02 10:25:31,Infinite Capital,ROAD,1970.25,1761.22,55.84,2.83
2022-05-22 07:19:04,Sharp Edge,RAIL,2087.9,1884.23,240.58,11.52
2022-05-18 16:21:59,Sharp Edge,RAIL,2048.16,1865.07,215.6,10.53
2022-05-19 11:32:10,Alfa Resources,SEA,5338.35,4583.17,663.1,12.42
2022-05-03 01:09:11,Sharp Edge,RAIL,1877.4,1602.8,252.35,13.44
2022-05-16 18:35:38,Dynamic Technologies,RAIL,2582.21,1907.39,511.41,19.81
2022-05-03 17:01:24,Ambitious Trust,ROAD,4813.42,4663.22,241.72,5.02
2022-05-01 02:35:01,United Associates,ROAD,2714.32,2762.31,106.88,3.94
2022-05-21 05:02:42,United Associates,ROAD,2174.08,2172.22,53.96,2.48
2022-05-13 10:37:41,United Associates,ROAD,2066.38,2063.25,120.23,5.82
2022-05-14 11:06:20,United Associates,ROAD,2228.98,2176.53,115.79,5.19
2022-05-19 09:49:46,United Associates,ROAD,2032.61,2081.74,123.26,6.06
2022-05-04 12:09:28,United Associates,ROAD,2265.94,2172.76,126.68,5.59
2022-05-05 16:01:51,United Associates,ROAD,2841.6,2479.48,119.45,4.2
2022-05-26 08:38:43,Advanced Dynamics,ROAD,3240.71,3794.79,52.48,1.62
2022-05-13 04:03:58,Core Holdings,ROAD,2013.42,1948.07,69.66,3.46
2022-05-06 10:12:56,Global Edge,ROAD,2300.21,2127.17,60.23,2.62
2022-05-10 17:57:03,Brilliant Innovation,RAIL,1348.24,1393.64,63.29,4.69
2022-05-20 10:28:42,Brilliant Innovation,RAIL,1328.51,1492.16,54.49,4.1
2022-05-02 17:19:50,Sharp Management,ROAD,1733.15,1641.43,162.81,9.39
2022-05-01 01:57:55,Next Alliance,SEA,1777.53,1489.32,351.07,19.75
2022-05-18 11:16:16,Infinite Dynamics,SEA,6459.5,5987.96,558.4,8.64
2022-05-27 22:32:05,Alfa Partners,RAIL,1831.03,2003.58,97.33,5.32
2022-05-16 21:36:04,Noble Associates,SEA,4940.9,4424.38,579.8,11.73
2022-05-28 05:17:25,Sharp Management,ROAD,1617.74,1291.19,233.23,14.42
2022-05-28 13:10:10,Advanced Foundation,AIR,908.9,797.26,118.38,13.02
2022-05-22 09:05:06,Eternal Corporation,RAIL,1069.78,919.11,70.44,6.58
2022-05-06 00:02:16,Eternal Corporation,RAIL,933.94,837.41,78.09,8.36
2022-05-03 17:58:46,Eternal Corporation,RAIL,995.64,863.86,84.07,8.44
2022-05-10 03:17:54,True Global,ROAD,5126.68,3624.23,807.15,15.74
2022-05-27 16:31:04,Pioneer Systems,ROAD,3528.8,3180.74,221.98,6.29
2022-05-19 05:33:46,Ambitious Connections,ROAD,1793.18,1420.13,380.84,21.24
2022-05-06 04:12:47,Visionary Foundation,RAIL,1979.83,1707.8,135.87,6.86
2022-05-08 19:35:47,Next Foundation,RAIL,2076.44,1885.34,126.64,6.1
2022-05-09 11:53:45,Next Foundation,RAIL,2188.22,2028.02,121.74,5.56
2022-05-09 22:57:15,Ambitious Connections,ROAD,2061.73,1578.37,360.51,17.49
2022-05-08 21:42:03,Ambitious Connections,ROAD,1673.58,1521.23,169.39,10.12
2022-05-19 01:10:14,Next Foundation,RAIL,1927.62,1549.04,126.49,6.56
2022-05-07 01:18:27,Ambitious Connections,ROAD,1907.35,1555.14,398.69,20.9
2022-05-13 05:23:01,Eternal Corporation,RAIL,1242.94,1336.22,53.47,4.3
2022-05-05 07:39:50,Advanced Dynamics,ROAD,3786.05,3281.93,65.55,1.73
2022-05-21 12:50:12,Visionary Group,ROAD,879.02,801.82,124.89,14.21
2022-05-02 15:12:02,Premier Networks,ROAD,1408.94,1154.87,146.84,10.42
2022-05-28 11:09:09,Premier Networks,ROAD,1347.73,1089.03,153.12,11.36
2022-05-28 08:42:32,Premier Networks,ROAD,1289.13,1261.49,137.9,10.7
2022-05-22 05:42:42,Premier Networks,ROAD,1409.47,1302.63,135.24,9.6
2022-05-23 23:50:07,Premier Networks,ROAD,1416.95,1127.83,148.47,10.48
2022-05-22 22:02:19,Premier Networks,ROAD,1405.26,1243.82,140.76,10.02
2022-05-25 00:27:47,Premier Networks,ROAD,1427.87,1076.55,134.98,9.45
2022-05-10 09:10:17,Bright Dynamics,RAIL,1947.65,2258.33,57.33,2.94
2022-05-04 00:20:21,Premier Networks,ROAD,1360.01,1147.56,133.56,9.82
2022-05-20 20:45:17,Premier Networks,ROAD,1347.72,1144.11,141.7,10.51
2022-05-02 08:47:38,Premier Networks,ROAD,1240.4,1102.4,129.67,10.45
2022-05-19 06:46:35,Sharp Edge,RAIL,1583.23,1160.3,230.47,14.56
2022-05-26 15:01:31,Active Consulting,RAIL,1918.14,1883.33,173.34,9.04
2022-05-09 19:08:52,Innovative Technologies,RAIL,826.67,603.29,231.27,27.98
2022-05-11 07:50:29,True Foundation,RAIL,1614.87,1284.85,391.4,24.24
2022-05-28 17:54:29,Brilliant Capital,SEA,20137.29,18030.78,3071.09,15.25
2022-05-17 16:55:19,Sharp Management,ROAD,1524.15,1477.47,316.67,20.78
2022-05-05 03:35:48,Sharp Management,ROAD,1723.28,1404.92,119.37,6.93
2022-05-25 08:36:45,Infinite Capital,ROAD,1807.5,1617.3,302.4,16.73
2022-05-08 12:59:16,Ultimate Global,RAIL,1162.64,1273.24,51.92,4.47
2022-05-19 20:25:30,Ambitious Group,SEA,8582.24,7865.75,929.55,10.83
2022-05-21 04:46:49,Eternal Corporation,RAIL,926.67,832.55,111.11,11.99
2022-05-03 02:55:55,Advanced Capital,RAIL,1620.06,1114.68,383.43,23.67
2022-05-03 14:39:30,Sharp Edge,RAIL,1886.93,1864.52,221.83,11.76
2022-05-01 04:12:53,Noble Corporation,ROAD,3395.99,2547.83,376.03,11.07
2022-05-10 12:00:09,Visionary Technologies,AIR,5424.8,4758.25,1104.05,20.35
2022-05-21 16:02:38,Pioneer Consulting,RAIL,1522.84,1100.9,322.95,21.21
2022-05-22 08:34:32,Dynamic Networks,ROAD,3216.96,2432.13,377.28,11.73
2022-05-05 00:16:54,Dynamic Networks,ROAD,2916.94,2740.62,324.04,11.11
2022-05-22 16:42:52,Dynamic Connections,SEA,6630.53,6171.87,503.57,7.59
2022-05-17 16:01:39,Visionary Technologies,AIR,2042.7,973.07,930.41,45.55
2022-05-19 04:53:37,Innovative Designs,RAIL,1617.54,1385.35,113.93,7.04
2022-05-23 06:42:48,Advanced Capital,RAIL,1593.45,1278.88,211.04,13.24
2022-05-12 05:18:34,Advanced Capital,RAIL,1590.49,1534.61,255.5,16.06
2022-05-09 02:59:27,Sharp Edge,RAIL,1982.12,1806.84,218.83,11.04
2022-05-27 04:13:04,Leading Services,RAIL,3231.21,2684.36,266.5,8.25
2022-05-14 07:55:52,Sharp Trust,ROAD,3136.59,2479.95,575.76,18.36
2022-05-13 16:44:11,Sharp Trust,ROAD,3455.71,2941.72,534.4,15.46
2022-05-08 02:52:48,Creative Trust,ROAD,1840.63,1814.91,182.59,9.92
2022-05-20 11:04:22,Creative Trust,ROAD,2052.96,1683.42,183.13,8.92
2022-05-21 09:24:48,Creative Trust,ROAD,1737.1,1359.02,202.59,11.66
2022-05-02 03:39:26,Creative Trust,ROAD,1714.43,1464.64,108.69,6.34
2022-05-04 03:30:49,Creative Trust,ROAD,1453.17,1370.5,58.9,4.05
2022-05-16 16:24:16,Creative Trust,ROAD,1350.24,1167.59,63.91,4.73
2022-05-03 15:56:13,Creative Trust,ROAD,1461.97,1203.77,63.95,4.37
2022-05-24 09:56:41,Sharp Global,ROAD,1146.49,1123.91,44.97,3.92
2022-05-13 03:15:57,Visionary Group,ROAD,983.32,765.58,85.16,8.66
2022-05-23 03:18:49,Alfa Resources,SEA,2563.3,2319.55,421.18,16.43
2022-05-17 08:35:32,Creative Strategy,SEA,4599.68,4646.76,396.76,8.63
2022-05-16 14:13:07,Sharp Global,ROAD,737.83,655.78,36.26,4.91
2022-05-20 07:35:22,Core Holdings,ROAD,1605.24,1267.47,358.95,22.36
2022-05-21 06:21:54,Infinite Capital,ROAD,2074.6,2140.64,63.55,3.06
2022-05-22 00:44:02,Global Initiative,AIR,1552.81,1367.48,91.37,5.88
2022-05-19 07:38:25,Active Edge,ROAD,3207.41,3224.72,62.46,1.95
2022-05-08 21:53:17,Active Edge,ROAD,3221.55,3680.45,60.59,1.88
2022-05-10 03:31:00,Infinite Capital,ROAD,628.32,505.12,116.44,18.53
2022-05-24 08:57:18,Elite Technologies,ROAD,536.61,460.08,81.63,15.21
2022-05-23 05:33:06,Leading Services,RAIL,3392.67,2780.45,276.99,8.16
2022-05-14 05:26:12,Brilliant Capital,SEA,670.22,458.88,150.43,22.44
2022-05-08 00:42:10,Elite Trust,RAIL,1574.27,1673.68,87.26,5.54
2022-05-26 10:29:41,Pioneer Systems,ROAD,4131.0,3896.89,291.02,7.04
2022-05-16 12:55:50,Dynamic Networks,ROAD,2765.72,2905.3,277.27,10.03
2022-05-03 10:00:16,Innovative Foundation,RAIL,2884.7,2339.2,366.22,12.7
2022-05-01 16:21:02,Visionary Group,ROAD,2549.4,2259.97,7.63,0.3
2022-05-18 07:09:18,Brilliant Innovation,RAIL,712.54,443.52,259.86,36.47
2022-05-19 21:26:19,Dynamic Networks,ROAD,2878.05,2809.66,0.0,0.0
2022-05-05 06:30:49,Global Networks,RAIL,2248.65,2089.27,158.97,7.07
2022-05-09 11:34:43,Core Holdings,ROAD,2179.76,2105.45,62.14,2.85
2022-05-16 06:06:49,Core Holdings,ROAD,2079.26,1977.74,119.06,5.73
2022-05-22 09:57:50,Bright Capital,ROAD,280.31,254.56,45.98,16.4
2022-05-16 22:00:35,Superior Holdings,ROAD,1728.89,1623.42,176.42,10.2
2022-05-18 02:25:39,Epic Alliance,ROAD,3592.22,3788.84,217.3,6.05
2022-05-08 13:07:59,Ambitious Connections,ROAD,1935.06,1618.12,378.44,19.56
2022-05-02 23:58:15,Dynamic Zone,ROAD,5004.86,5212.8,247.07,4.94
2022-05-13 15:02:51,Premier Networks,ROAD,1408.74,1110.18,139.96,9.94
2022-05-16 03:59:09,United Associates,ROAD,2247.74,1846.12,109.45,4.87
2022-05-16 07:02:25,United Associates,ROAD,2053.56,2151.8,113.91,5.55
2022-05-19 15:17:58,United Associates,ROAD,2140.14,1946.4,53.66,2.51
2022-05-15 03:17:59,United Associates,ROAD,2737.96,2431.31,127.6,4.66
2022-05-07 10:08:43,United Associates,ROAD,2178.03,2039.93,114.91,5.28
2022-05-03 15:38:47,United Associates,ROAD,2239.79,2112.59,106.58,4.76
2022-05-16 19:11:47,Leading Ventures,SEA,429.63,321.74,93.7,21.81
2022-05-24 02:25:26,Smart Services,ROAD,4742.81,57.86,5115.92,107.87
2022-05-24 17:45:34,Brilliant Innovation,RAIL,783.69,484.99,260.83,33.28
2022-05-06 14:34:27,Ambitious Tech,ROAD,4616.69,4692.07,339.98,7.36
2022-05-03 18:42:54,Infinite Capital,ROAD,2175.51,1829.97,55.48,2.55
2022-05-01 04:22:35,Sharp Management,ROAD,1800.5,1546.78,257.68,14.31
2022-05-16 11:00:22,Sharp Management,ROAD,1596.07,1543.78,224.75,14.08
2022-05-16 17:26:42,Eternal Corporation,RAIL,1055.96,903.5,96.64,9.15
2022-05-10 23:58:35,Brilliant Enterprises,SEA,19954.0,19979.23,2790.23,13.98
2022-05-28 02:09:04,Eternal Corporation,RAIL,1071.58,890.73,106.26,9.92
2022-05-28 06:37:37,Eternal Corporation,RAIL,1033.23,824.0,113.17,10.95
2022-05-28 08:33:59,Superior Foundation,RAIL,1683.85,1652.14,186.93,11.1
2022-05-10 02:17:24,Key Partners,ROAD,1903.24,1767.06,127.38,6.69
2022-05-18 01:46:26,Epic Resources,RAIL,2083.03,1861.14,148.85,7.15
2022-05-03 20:26:44,Noble Corporation,ROAD,2653.14,2358.26,190.81,7.19
2022-05-19 09:05:46,Dynamic Zone,ROAD,3864.38,3220.14,306.35,7.93
2022-05-24 07:53:12,United Associates,ROAD,2630.02,3224.76,-386.0,-14.68
2022-05-27 13:58:54,Modern Edge,ROAD,1619.42,1332.3,53.14,3.28
2022-05-16 15:40:46,Alfa Consulting,AIR,591.91,564.85,62.49,10.56
2022-05-19 18:47:02,Eternal Corporation,RAIL,1343.99,1192.15,88.63,6.59
2022-05-14 14:22:27,Core Industries,ROAD,2778.6,2523.81,234.44,8.44
2022-05-01 07:21:27,Eternal Corporation,RAIL,1468.1,1165.7,118.55,8.08
2022-05-04 05:42:34,Sharp Edge,RAIL,2649.52,2445.03,241.68,9.12
2022-05-21 10:50:55,Sharp Edge,RAIL,3001.95,2542.21,239.7,7.98
2022-05-18 11:46:50,Ultimate Networks,ROAD,4014.44,3670.79,167.96,4.18
2022-05-12 05:49:26,Master Ventures,SEA,853.43,784.2,100.53,11.78
2022-05-02 11:24:03,Sharp Edge,RAIL,2866.45,2521.54,547.18,19.09
2022-05-17 12:34:10,Sharp Management,ROAD,1797.25,1219.98,304.57,16.95
2022-05-06 19:09:51,Core Dynamics,RAIL,1615.92,1358.05,120.3,7.44
2022-05-05 15:50:36,Brilliant Enterprises,SEA,18705.62,16094.26,2773.53,14.83
2022-05-11 05:04:31,Ambitious Connections,ROAD,1801.17,1631.98,380.84,21.14
2022-05-20 00:43:43,Modern Group,ROAD,5419.2,1759.05,4021.47,74.21
2022-05-04 03:08:20,Ambitious Connections,ROAD,2057.09,1540.87,354.53,17.23
2022-05-13 01:58:11,Alfa Partners,RAIL,2060.46,1911.13,96.74,4.7
2022-05-02 04:51:03,Sharp Global,ROAD,724.13,733.03,36.62,5.06
2022-05-08 04:22:01,Next Foundation,RAIL,1735.36,1743.97,134.36,7.74
2022-05-13 11:13:43,Next Foundation,RAIL,2093.45,1794.65,191.07,9.13
2022-05-19 09:09:21,Visionary Foundation,RAIL,1814.71,1664.45,127.6,7.03
2022-05-26 16:11:39,Visionary Foundation,RAIL,1837.51,1576.43,139.04,7.57
2022-05-25 01:21:14,Ultimate Edge,RAIL,2564.86,2239.03,180.38,7.03
2022-05-06 15:28:42,Modern Group,ROAD,14108.19,7460.2,6128.86,43.44
2022-05-10 04:33:33,Smart Services,ROAD,5735.71,2266.07,2933.42,51.14
2022-05-15 08:17:22,Brilliant Capital,SEA,661.68,614.32,121.18,18.31
2022-05-14 08:47:47,Infinite Capital,ROAD,2082.97,1873.96,107.14,5.14
2022-05-11 05:26:23,United Associates,ROAD,2610.73,2467.28,126.24,4.84
2022-05-26 17:22:06,Innovative Strategy,ROAD,1232.9,1239.98,68.5,5.56
2022-05-26 21:37:57,Next Innovation,ROAD,1761.01,1772.72,139.64,7.93
2022-05-13 05:44:16,Integrated Consulting,RAIL,961.69,849.09,93.6,9.73
2022-05-01 20:26:23,Sharp Management,ROAD,1557.85,1276.78,243.8,15.65
2022-05-07 23:54:29,Core Dynamics,RAIL,1702.32,1346.65,97.65,5.74
2022-05-15 13:30:37,True Holdings,RAIL,1976.49,1921.1,223.25,11.3
2022-05-21 13:13:47,Creative Trust,ROAD,1473.72,1163.55,245.64,16.67
2022-05-07 06:23:43,Creative Trust,ROAD,1273.51,1308.52,56.22,4.41
2022-05-11 12:04:17,Creative Trust,ROAD,1391.45,1180.41,53.84,3.87
2022-05-03 23:15:49,Eternal Corporation,RAIL,1426.4,1372.72,104.09,7.3
2022-05-03 22:23:24,Eternal Corporation,RAIL,1297.18,1247.64,124.3,9.58
2022-05-22 05:32:51,Ultimate Trust,RAIL,1449.71,1098.94,301.8,20.82
2022-05-18 23:27:04,Elite Global,RAIL,1919.13,1192.98,693.01,36.11
2022-05-21 19:31:30,Brilliant Innovation,RAIL,705.29,432.15,280.87,39.82
2022-05-15 07:00:29,Smart Services,ROAD,6079.74,3014.67,2993.87,49.24
2022-05-23 22:55:02,Ultimate Edge,RAIL,2470.38,2269.06,310.05,12.55
2022-05-13 13:48:41,Eternal Ventures,RAIL,1229.41,952.68,253.3,20.6
2022-05-08 13:32:40,Bright Capital,ROAD,701.07,533.06,132.79,18.94
2022-05-02 02:47:54,Brilliant Innovation,RAIL,1393.04,1535.95,54.98,3.95
2022-05-28 05:23:10,Brilliant Innovation,RAIL,1750.11,1696.83,62.01,3.54
2022-05-01 07:56:55,Alfa Consulting,AIR,492.04,436.57,63.41,12.89
2022-05-15 16:53:07,Brilliant Innovation,RAIL,1413.49,1304.63,54.69,3.87
2022-05-07 15:44:09,Creative Trust,ROAD,1864.84,1706.95,167.58,8.99
2022-05-01 07:21:42,Creative Trust,ROAD,1859.09,1790.04,174.29,9.38
2022-05-13 05:19:34,Creative Trust,ROAD,2023.85,1551.69,160.19,7.92
2022-05-22 19:30:47,Creative Trust,ROAD,1713.93,1264.84,202.22,11.8
2022-05-17 19:36:12,Creative Trust,ROAD,1747.61,1540.53,188.43,10.78
2022-05-17 10:43:20,Alfa Trust,RAIL,1916.16,1432.78,681.97,35.59
2022-05-17 04:43:06,Creative Trust,ROAD,1656.05,1286.43,182.49,11.02
2022-05-17 06:47:29,Creative Trust,ROAD,1519.46,1440.09,176.29,11.6
2022-05-08 20:03:19,Infinite Capital,ROAD,2143.99,1760.28,59.07,2.76
2022-05-13 14:52:56,Active Initiative,ROAD,442.08,384.32,58.66,13.27
2022-05-28 15:31:02,Dynamic Zone,ROAD,5157.74,5454.05,219.01,4.25
2022-05-04 02:15:56,Smart Services,ROAD,5219.79,2837.41,2618.62,50.17
2022-05-28 00:14:20,Epic Framework,AIR,1317.34,1236.74,258.48,19.62
2022-05-18 06:56:39,Sharp Management,ROAD,1687.11,1445.09,119.19,7.06
2022-05-25 14:51:33,Bright Dynamics,RAIL,1967.02,1955.47,120.16,6.11
2022-05-16 05:44:09,Bright Dynamics,RAIL,2290.84,2207.47,112.19,4.9
2022-05-20 04:09:42,Modern Group,ROAD,11722.42,6195.08,6051.81,51.63
2022-05-13 09:38:57,Strategic Operations,AIR,6865.71,5503.87,1246.88,18.16
2022-05-16 20:42:14,Smart Services,ROAD,6175.93,2559.81,3395.03,54.97
2022-05-25 08:38:02,Smart Services,ROAD,5529.42,2643.78,3200.51,57.88
2022-05-21 18:45:23,Creative Trust,ROAD,1455.17,1550.5,25.26,1.74
2022-05-09 00:34:59,Creative Trust,ROAD,1409.5,1346.91,276.73,19.63
2022-05-27 18:41:43,Brilliant Innovation,RAIL,667.51,560.09,186.26,27.9
2022-05-26 23:12:48,Creative Trust,ROAD,1962.93,1568.16,186.6,9.51
2022-05-17 08:32:25,Creative Trust,ROAD,1598.95,1320.1,195.39,12.22
2022-05-15 11:45:22,Creative Trust,ROAD,1494.54,1368.9,206.25,13.8
2022-05-21 05:28:45,Eternal Corporation,RAIL,1111.98,890.73,71.84,6.46
2022-05-06 17:09:31,Ambitious Connections,ROAD,2007.35,1507.06,355.91,17.73
2022-05-19 00:37:01,Infinite Capital,ROAD,718.77,585.38,122.15,16.99
2022-05-24 05:26:50,Infinite Capital,ROAD,2089.63,2127.49,0.0,0.0
2022-05-07 15:42:18,Infinite Capital,ROAD,2268.52,2056.32,0.0,0.0
2022-05-13 19:15:47,Brilliant Partners,RAIL,1506.24,1424.89,161.03,10.69
2022-05-11 22:49:01,Brilliant Capital,SEA,746.89,615.97,113.22,15.16
2022-05-25 13:22:05,Elite Systems,RAIL,1258.92,1084.75,200.79,15.95
2022-05-12 22:44:30,Elite Systems,RAIL,1160.8,1021.6,200.69,17.29
2022-05-16 00:13:22,Core Strategy,ROAD,3292.54,2607.38,250.23,7.6
2022-05-06 20:08:37,Global Edge,RAIL,2650.42,2130.41,315.24,11.89
2022-05-02 07:13:49,Eternal Corporation,RAIL,1014.21,834.31,148.74,14.67
2022-05-12 17:48:35,Sharp Global,ROAD,926.74,819.91,60.15,6.49
2022-05-13 05:11:31,Core Dynamics,RAIL,1552.02,1332.97,184.58,11.89
2022-05-14 10:51:50,Innovative Services,ROAD,1481.09,1380.11,117.15,7.91
2022-05-04 22:58:45,Brilliant Innovation,RAIL,656.63,469.45,257.75,39.25
2022-05-03 19:05:40,Brilliant Trust,RAIL,1830.47,1519.77,247.75,13.53
2022-05-12 22:34:34,Sharp Global,ROAD,668.3,595.3,55.43,8.29
2022-05-23 20:20:27,Brilliant Capital,SEA,7496.48,6611.19,1100.97,14.69
2022-05-14 07:22:59,Brilliant Capital,SEA,8360.23,6865.04,874.19,10.46
2022-05-17 19:32:31,Brilliant Capital,SEA,8538.43,6784.09,1010.52,11.83
2022-05-20 16:32:42,Brilliant Capital,SEA,9240.31,8072.12,1385.82,15.0
2022-05-01 16:30:51,Brilliant Capital,SEA,18619.94,17678.99,2610.21,14.02
2022-05-22 12:49:14,Brilliant Capital,SEA,26894.91,23062.02,4820.11,17.92
2022-05-04 08:55:33,Brilliant Capital,SEA,15275.31,12432.16,1686.8,11.04
2022-05-13 12:12:04,Brilliant Capital,SEA,14061.69,12268.29,1654.26,11.76
2022-05-11 17:43:32,Advanced Enterprises,ROAD,842.54,664.1,203.86,24.2
2022-05-08 19:54:25,Ultimate Partners,RAIL,1804.45,1762.75,135.71,7.52
2022-05-15 15:20:37,Bright Capital,ROAD,1780.27,1458.17,118.15,6.64
2022-05-27 10:04:52,United Associates,ROAD,2500.02,2611.48,62.63,2.51
2022-05-13 12:49:36,Infinite Capital,ROAD,2362.19,1919.53,224.92,9.52
2022-05-25 09:46:28,Infinite Capital,ROAD,2130.87,1433.27,481.61,22.6
2022-05-11 02:41:41,Infinite Capital,ROAD,1821.51,1739.95,62.49,3.43
2022-05-01 22:35:43,Eternal Development,ROAD,3835.85,3363.95,248.03,6.47
2022-05-05 16:44:53,Premier Associates,RAIL,1509.82,1433.62,187.74,12.43
2022-05-13 21:15:43,Dynamic Zone,ROAD,4110.39,3697.16,281.74,6.85
2022-05-13 04:44:15,Pioneer Consulting,RAIL,528.14,345.2,240.44,45.53
2022-05-09 08:13:54,Global Resources,RAIL,2343.96,1755.74,503.85,21.5
2022-05-23 11:03:46,Brilliant Innovation,RAIL,675.69,534.92,195.32,28.91
2022-05-02 09:25:00,Elite Trust,RAIL,1720.86,1650.53,101.98,5.93
2022-05-03 04:14:04,Alfa Resources,SEA,1492.78,1530.5,175.92,11.78
2022-05-05 19:39:20,Smart Development,SEA,2163.73,1835.81,232.89,10.76
2022-05-22 08:13:34,Brilliant Innovation,RAIL,1604.39,1610.88,-140.12,-8.73
2022-05-20 21:47:49,Bright Capital,ROAD,1693.89,1675.8,73.48,4.34
2022-05-23 20:17:08,Advanced Dynamics,ROAD,3757.59,3399.89,81.56,2.17
2022-05-11 00:13:48,Epic Framework,AIR,135859.74,130223.01,11664.53,8.59
2022-05-20 18:42:12,Epic Framework,AIR,802.07,620.99,139.02,17.33
2022-05-24 11:48:29,Epic Framework,AIR,722.43,625.69,159.83,22.12
2022-05-23 01:33:41,Epic Framework,AIR,770.23,586.23,156.59,20.33
2022-05-04 12:27:39,Epic Framework,AIR,539.86,487.03,128.03,23.72
2022-05-16 05:22:23,Premier Networks,ROAD,1447.35,1122.11,129.69,8.96
2022-05-11 00:11:57,Next Zone,SEA,6480.0,5792.25,545.93,8.42
2022-05-27 09:03:53,Dynamic Networks,ROAD,2642.72,2671.39,172.9,6.54
2022-05-28 19:19:09,Pioneer Consulting,RAIL,596.45,368.12,217.75,36.51
2022-05-23 06:14:43,Dynamic Networks,ROAD,3370.48,2981.93,484.32,14.37
2022-05-21 18:33:20,Global Holdings,ROAD,3031.1,2703.97,180.91,5.97
2022-05-25 06:58:02,Brilliant Innovation,RAIL,1528.59,1643.57,-127.94,-8.37
2022-05-25 13:47:14,Master Operations,ROAD,4261.02,3949.33,296.63,6.96
2022-05-22 15:34:05,Ambitious Trust,ROAD,4956.89,4159.86,218.27,4.4
2022-05-15 03:58:41,Brilliant Capital,SEA,8850.97,10106.74,13.4,0.15
2022-05-09 08:12:53,Core Holdings,ROAD,1997.06,1917.05,138.55,6.94
2022-05-21 09:47:48,Core Holdings,ROAD,2119.69,2043.81,136.48,6.44
2022-05-09 00:33:07,Dynamic Tech,RAIL,2023.33,1658.66,157.83,7.8
2022-05-20 12:48:39,Pioneer Systems,ROAD,3737.26,3787.46,279.13,7.47
2022-05-20 01:26:05,Dynamic Tech,RAIL,2220.83,1801.39,457.47,20.6
2022-05-04 12:30:16,Advanced Industries,RAIL,1035.46,818.6,95.92,9.26
2022-05-06 09:34:52,Global Edge,RAIL,3106.89,2509.02,481.46,15.5
2022-05-13 15:18:11,Ambitious Connections,ROAD,1955.18,1439.53,411.05,21.02
2022-05-28 04:04:04,Alfa Consulting,AIR,684.01,597.5,101.45,14.83
2022-05-14 19:44:24,Global Edge,RAIL,3210.14,2586.31,332.33,10.35
2022-05-15 17:56:32,Sharp Edge,RAIL,3042.84,2674.02,506.2,16.64
2022-05-01 08:43:44,Sharp Edge,RAIL,3062.53,2702.06,429.54,14.03
2022-05-27 22:36:17,Sharp Edge,RAIL,3333.57,2804.77,359.42,10.78
2022-05-11 09:57:24,Premier Associates,RAIL,667.57,444.22,180.35,27.02
2022-05-18 14:34:21,Smart Resources,ROAD,1449.13,1388.4,121.55,8.39
2022-05-09 02:33:59,Modern Operations,SEA,8950.07,7441.18,2577.23,28.8
2022-05-16 23:06:00,Superior Foundation,RAIL,2020.59,1642.82,229.81,11.37
2022-05-23 15:21:49,Epic Networks,RAIL,854.1,555.14,262.02,30.68
2022-05-08 15:04:10,Advanced Capital,RAIL,1156.25,1129.81,104.87,9.07
2022-05-02 19:35:04,Alfa Partners,RAIL,2159.85,1852.82,89.98,4.17
2022-05-04 19:10:05,United Group,AIR,5075.3,2185.19,2644.54,52.11
2022-05-25 19:33:36,Visionary Group,ROAD,935.95,914.09,-75.96,-8.12
